Actor Exposure,,,,,,,,
, ,, ,,,,,
Year,Name of Film,Award,Categories,Website link,,,,
2019,1917 (2019)  89%,LEJA, Best Sound,LEJA: Best Sound,,,,
2019,1917 (2019)  89%,MCFCA, Best Sound,MCFCA: Best Sound,,,,
2019,1917 (2019)  89%,Acadamy Awards, Best Sound Mixing,Oscars: Best Sound Mixing,,,,
2019,1917 (2019)  89%,CIC, Best Visual Effect,CIC: Best Visual Effect,,,,
2019,1917 (2019)  89%,Acadamy Awards, Best Visual Effects,Oscars: Best Visual Effects,,,,
2019,1917 (2019)  89%,BAFTA, Best Visual Effects,BAFTA: Best Visual Effects,,,,
2019,1917 (2019)  89%,HFC, Best Visual Effects,HFCS: Best Visual Effects,,,,
2019,1917 (2019)  89%,GALECA, Best Visually Striking Film of the Year,GALECA: Best Visually Striking Film of the Year,,,,
2019,1917 (2019)  89%,NBR, Outstanding Cinematography,NBR: Outstanding Cinematography,,,,
2019,1917 (2019)  89%,AFCC, Top 10,AFCC: Top 10,,,,
2019,1917 (2019)  89%,AFI, Top 10,AFI: Top 10,,,,
2019,1917 (2019)  89%,AFC, Top Film,AFC: Top Film,,,,
2019,1917 (2019)  89%,COFCA, Top Film,COFCA: Top Film,,,,
2019,1917 (2019)  89%,NBR, Top Film,NBR: Top Film,,,,
2019,1917 (2019)  89%,OFCS, Top Film,OFCS: Top Film,,,,
2021,A HERO (2021)  97%,CACF, Best Foreign Language film,CACF: Best Foreign Language film,,,,
2021,A HERO (2021)  97%,NBR, Best Foreign Language film,NBR: Best Foreign Language film,,,,
2021,A HERO (2021)  97%,NBR, Best Original Screenplay,NBR: Best Original Screenplay,,,,
2022,AFTERSUN (2022)  95%,TFCA, Best Actor,TFCA: Best Actor,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best British Independent Film,BIFA: Best British Independent Film,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Cinematography,BIFA: Best Cinematography,,,,
2022,AFTERSUN (2022)  95%,LVFCS, Best Debut Actor,LVFCS: Best Breakthrough Performance,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Debut Director,BIFA: Best Debut Director,,,,
2022,AFTERSUN (2022)  95%,BSFC, Best Debut Director,BSFC: Best Debut Filmmaker,,,,
2022,AFTERSUN (2022)  95%,FFC, Best Debut Director,FFC: Best Breakout Director,,,,
2022,AFTERSUN (2022)  95%,GOTHAM, Best Debut Director,GOTHAM: Best Debut Director,,,,
2022,AFTERSUN (2022)  95%,IFJ, Best Debut Director,IFJA: Best Breakthrough Director,,,,
2022,AFTERSUN (2022)  95%,LVFCS, Best Debut Director,LVFCS: Best Debut Director,,,,
2022,AFTERSUN (2022)  95%,NBR, Best Debut Director,NBR: Best Debut Directing,,,,
2022,AFTERSUN (2022)  95%,BAFTA, Best Debut Film,BAFTA: Best Debut Feature Film,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Director,BIFA: Best Director,,,,
2022,AFTERSUN (2022)  95%,NSFC, Best Director,NSFC: Best Director,,,,
2022,AFTERSUN (2022)  95%,TFCA, Best Director,TFCA: Best Director,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Editing,BIFA: Best Editing,,,,
2022,AFTERSUN (2022)  95%,BSFC, Best Editing,BSFC: Best Picture Editing (tie),,,,
2022,AFTERSUN (2022)  95%,LAFCA, Best Editing,LAFCA: Best Editing,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Effects,BIFA: Best Effects,,,,
2022,AFTERSUN (2022)  95%,NYFCC, Best First Film,NYFCC: Best First Film,,,,
2022,AFTERSUN (2022)  95%,TFCA, Best First Film,TFCA: Best First Film,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Music Supervision,BIFA: Best Music Supervision,,,,
2022,AFTERSUN (2022)  95%,TFCA, Best Picture,TFCA: Best Picture,,,,
2022,AFTERSUN (2022)  95%,BIFA, Best Screenplay,BIFA: Best Screenplay,,,,
2022,AFTERSUN (2022)  95%,MCFCA, Best Young Actor,MCFCA: Best Young Actress,,,,
2022,AFTERSUN (2022)  95%,SFCS, Best Young Actor,SFCS: Best Youth Performer,,,,
2022,AFTERSUN (2022)  95%,LFCC, Breakthrough Filmmaker,LFCC: Breakthrough Filmmaker,,,,
2022,AFTERSUN (2022)  95%,DGA, Debut Feature Film,DGA: Debut Feature Film,,,,
2022,AFTERSUN (2022)  95%,CEH, Heterodox,CEH: Heterodox,,,,
2022,AFTERSUN (2022)  95%,LFCC, Young British Performer,LFCC: Young British Performer,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Adapted Screenplay,BAFTA: Best Adapted Screenplay,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,NBR, Best Adapted Screenplay,NBR: Best Adapted Screenplay,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Cinematography,BAFTA: Best Cinematography,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Director,BAFTA: Best Director,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,LVFCS, Best Foreign Language Film,LVFCS: Best Foreign Language Film,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Picture,BAFTA: Best Picture,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Picture Not in the English Langauge,BAFTA: Best Picture Not in the English Langauge,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA, Best Sound,BAFTA: Best Sound,,,,
2022,ALL QUIET ON THE WESTERN FRONT (2022)  90%,BAFTA,Best Score,BAFTA: Best Score,,,,
2021,ANNETTE (2021)  71%,FFC, Best Actor,FFC: Best Actor,,,,
2021,ANNETTE (2021)  71%,DF, Best Song,DF: Best Song,,,,
2021,ANNETTE (2021)  71%,IFC, Best Visionary Film,IFCS: Best Visionary Film,,,,
2021,ANNETTE (2021)  71%,IFJ, Visionary Award,IFJ: Visionary Award,,,,
2020,MA RAINEY'S BLACK BOTTOM (2020)  97%,AACTA, Best Actor,AACTA: Best Actor,,,,
2020,NOMADLAND (2020)  93%,AACTA, Best Film,AACTA: Best Film,,,,
2020,PROMISING YOUNG WOMAN (2020)  90%,AACTA, Best Actress,AACTA: Best Actress,,,,
2020,PROMISING YOUNG WOMAN (2020)  90%,AACTA, Best Film,AACTA: Best Film,,,,
2020,THE FATHER (2020)  98%,AACTA, Best Supporting Actress,AACTA: Best Supporting Actress,,,,
2020,THE TRIAL OF THE CHICAGO 7 (2020)  89%,AACTA, Best Supporting Actor,AACTA: Best Supporting Actor,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,AAFCA, Best Breakout Director,AAFCA: Best Breakout Director,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,AAFCA, Best Film,AAFCA: Best Film,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,AAFCA, Best Supporting Actor,AAFCA: Best Supporting Actor,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,AAFCA, Best Supporting Actress,AAFCA: Best Supporting Actress,,,,
2020,MA RAINEY'S BLACK BOTTOM (2020)  97%,AAFCA, Best Actor,AAFCA: Best Actor,,,,
2020,ONE NIGHT IN MIAMI (2020)  98%,AAFCA, Best Director,AAFCA: Best Director,,,,
2020,ONE NIGHT IN MIAMI (2020)  98%,AAFCA, Best Ensemble,AAFCA: Best Ensemble,,,,
2020,ONE NIGHT IN MIAMI (2020)  98%,AAFCA, Best Screenplay,AAFCA: Best Screenplay,,,,
2020,SOUL (2020)  95%,AAFCA, Best Animated Film,AAFCA: Best Animated Film,,,,
2020,THE FORTY-YEAR-OLD VERSION (2020)  99%,AAFCA, Breakthrough Performance,AAFCA: Breakthrough Performance,,,,
2020,ANOTHER ROUND (2020)  92%,Acadamy Awards, Best International Feature,AMPAS: Best International Feature,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,Acadamy Awards, Best Song,AMPAS: Best Song,,,,
2020,JUDAS AND THE BLACK MESSIAH (2021)  97%,Acadamy Awards, Best Supporting Actor,AMPAS: Best Supporting Actor,,,,
2020,MA RAINEY'S BLACK BOTTOM (2020)  97%,Acadamy Awards, Best Costumes,AMPAS: Best Costumes,,,,
2019,APOLLO 11 (2019)  99%,AFC, Best Documentary,AFC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,AFCC, Best Documentary,AFCC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,BOFCA, Best Documentary,BOFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,CIC, Best Documentary,CIC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,COFCA, Best Documentary,COFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,DFCS, Best Documentary,DFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,DFWFC, Best Documentary,DFWFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,GFC, Best Documentary,GFC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,HCA, Best Documentary,HCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,HFC, Best Documentary,HFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,LVFCS, Best Documentary,LVFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,MCFCA, Best Documentary,MCFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,NCFC, Best Documentary,NCFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,NFC, Best Documentary,NFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,NTFCA, Best Documentary,NTFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,NYFCO, Best Documentary,NYFCO: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,OAFFC, Best Documentary,OAFFC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,OFCS, Best Documentary,OFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,PCC, Best Documentary,PCC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,PFCC, Best Documentary,PFCC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,PGA, Best Documentary,PGA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,SFCS, Best Documentary,SFCS: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,SFFCC, Best Documentary,SFFCC: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,UFC, Best Documentary,UFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,WAFCA, Best Documentary,WAFCA: Best Documentary,,,,
2019,APOLLO 11 (2019)  99%,KCFCC, Best Documentary (tie),KCFCC: Best Documentary (tie),,,,
2019,APOLLO 11 (2019)  99%,ACE, Best Documentary Editing,ACE: Best Documentary Editing,,,,
2019,APOLLO 11 (2019)  99%,LAFCA, Best Editing,LAFCA: Best Editing,,,,
2019,APOLLO 11 (2019)  99%,UFC, Best Editing,UFCA: Best Editing,,,,
2019,APOLLO 11 (2019)  99%,UFC, Best Editing,UFCA: Best Editing,,,,
2019,APOLLO 11 (2019)  99%,GTA, Best Reviewed Documentary,GTA: Best Reviewed Documentary,,,,
2019,APOLLO 11 (2019)  99%,UFC, Best Score,UFCA: Best Score,,,,
2019,APOLLO 11 (2019)  99%,AFCC, Top 10,AFCC: Top 10,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,DFWFC, Best Cinematography,DFWFCA: Best Cinematography,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,MCFCA, Best Cinematography,MCFCA: Best Cinematography,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,AFI, Best Picture,AFI: Top Film,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,LAFCA, Best Production Design, LAFCA: Best Production Design,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,MCFCA, Best Production Design,MCFCA: Best Production Design,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,BAFTA, Best Visual Effects,BAFTA: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,CACF, Best Visual Effects,CACF: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,CCA, Best Visual Effects,CCA: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,DFCS, Best Visual Effects,DFCS: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,FFC, Best Visual Effects,FFC: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,HFC, Best Visual Effects,HFCS: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,LVFCS, Best Visual Effects,LVFCS: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,SFCS, Best Visual Effects,SFCS: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,StLFCA, Best Visual Effects,StLFCA: Best Visual Effects,,,,
2022,AVATAR: THE WAY OF WATER (2022)  76%,WAFCA,Best Motion Capture,WAFCA Best Motion Capture,,,,
2019,AVENGERS: ENDGAME (2019)  94%,BFCA, Best Action,BFCA: Best Action,,,,
2019,AVENGERS: ENDGAME (2019)  94%,MCFCA, Best Action Film,MCFCA: Best Action Film,,,,
2019,AVENGERS: ENDGAME (2019)  94%,HCA, Best Blockbuster,HCA: Best Blockbuster,,,,
2019,AVENGERS: ENDGAME (2019)  94%,AFC, Best Motion Capture Performance,AFC: Best Motion Capture Performance,,,,
2019,AVENGERS: ENDGAME (2019)  94%,WAFCA, Best Motion Capture Performance,WAFCA: Best Motion Capture Performance,,,,
2019,AVENGERS: ENDGAME (2019)  94%,GTA, Best Reviewed ComicBook/Graphic Novel,GTA: Best Reviewed ComicBook/Graphic Novel,,,,
2019,AVENGERS: ENDGAME (2019)  94%,GTA, Best Reviewed Wide Release,GTA: Best Reviewed Wide Release,,,,
2019,AVENGERS: ENDGAME (2019)  94%,SAG, Best Stunt Performance,SAG: Best Stunt Performance,,,,
